target,source,group,lat,long
Saudi Arabia,Mohammed Makki,1,45.07916,23.88594
Saudi Arabia,Abdullah Al-Othman,1,45.07916,23.88594
Saudi Arabia,Noura Bouzo,1,45.07916,23.88594
Saudi Arabia,Saddek Wasil,1,45.07916,23.88594
Saudi Arabia,Ahaad Alamoudi,1,45.07916,23.88594
Saudi Arabia,Maha Malluh,1,45.07916,23.88594
Saudi Arabia,Maha Al-Khalawi,1,45.07916,23.88594
Saudi Arabia,Nora Almazrooa,1,45.07916,23.88594
Saudi Arabia,DA AWARTANI,1,45.07916,23.88594
Saudi Arabia,Fahd Al-Hijilan,1,45.07916,23.88594
Saudi Arabia,Eiman Elgibreen,1,45.07916,23.88594
Saudi Arabia,Hend Al-Mansour,1,45.07916,23.88594
Saudi Arabia,Fahda bint Saud,1,45.07916,23.88594
Saudi Arabia,Abdullah Al-Mazrook,1,45.07916,23.88594
Saudi Arabia,Ahmed Mater,1,45.07916,23.88594
Saudi Arabia,Raeda Ashour,1,45.07916,23.88594
Saudi Arabia,Mal Dowayan,1,45.07916,23.88594
Saudi Arabia,Shadia and Raja Alem,1,45.07916,23.88594
Saudi Arabia,Khalid Khidr ,1,45.07916,23.88594
Saudi Arabia,Hussein Al-Mohasen&apos;s,1,45.07916,23.88594
Saudi Arabia,Ola Hejazi,1,45.07916,23.88594
Saudi Arabia,Nouf Alhimiary,1,45.07916,23.88594
Saudi Arabia,Faisal Samra,1,45.07916,23.88594
Saudi Arabia,HEBA ABED,1,45.07916,23.88594
Saudi Arabia,Mal Al Dowayan,1,45.07916,23.88594
Saudi Arabia,Ibrahim Abumsmar,1,45.07916,23.88594
Saudi Arabia,Taha Al-Sabban,1,45.07916,23.88594
Saudi Arabia,Huda Beydoun,1,45.07916,23.88594
Saudi Arabia,Khaled Al-Faisal,1,45.07916,23.88594
Saudi Arabia,Shalima Sharbatli,1,45.07916,23.88594
Saudi Arabia,Musaed Alhulis,1,45.07916,23.88594
Saudi Arabia,Sarah Abu Abdallah,1,45.07916,23.88594
Saudi Arabia,Khalid al-Jader,1,45.07916,23.88594
Saudi Arabia,Abdulsser Al-Amri,1,45.07916,23.88594
Saudi Arabia,Safeya Binzagr,1,45.07916,23.88594
Saudi Arabia,Hazar Bogary,1,45.07916,23.88594
Scotland,Taha Al-Sabban,1,-4.202646,56.49067
Scotland,Samah Hijawi,1,-4.202646,56.49067
Sculpture Park,Meri├º Alg├╝n Ringborg ,1,-122.3817,40.57316
Seattle,Halil Altindere,1,-122.3321,47.60621
Senegal,Maha Maamoun,1,-14.45236,14.4974
Senegal,Taysir Batniji,1,-14.45236,14.4974
Senegal,Fatima Al Qadiri,1,-14.45236,14.4974
Seoul,Wafaa Bilal,1,126.978,37.56654
Seoul,Larissa Sansour,1,126.978,37.56654
Seoul,CAMP,1,126.978,37.56654
Seoul,Mal Al Dowayan,1,126.978,37.56654
Seoul,Fateh Moudarres,1,126.978,37.56654
Serbia,Derek Ogbourne,1,21.00586,44.01652
Serbia,Halil Altindere,1,21.00586,44.01652
Sevilla,mounir fatmi,1,-5.984459,37.38909
Seville,Susan Hefu,1,-5.984459,37.38909
Seville,Mohammed Melehi,1,-5.984459,37.38909
Sfax,Mou Karray,1,10.76667,34.73333
Shanghai,Reza Aramesh,1,121.4737,31.23042
Shanghai,Rasheed Araeen,1,121.4737,31.23042
Shanghai,Leila Pazooki,1,121.4737,31.23042
Shanghai,Sa├ódane Afif,1,121.4737,31.23042
Shanghai,Abdulaziz Ashour,1,121.4737,31.23042
Sharjah,Halil Altindere,1,55.39083,25.3575
Sharjah,Abdullah Al Saadi,1,55.39083,25.3575
Sharjah,Erin Ellen Kelly,1,55.39083,25.3575
Sharjah,Mo Hatoum,1,55.39083,25.3575
Sharjah,mounir fatmi,1,55.39083,25.3575
Sharjah,Wafaa Bilal,1,55.39083,25.3575
Sharjah,Murtaza Vali,1,55.39083,25.3575
Sharjah,Susan Hefu,1,55.39083,25.3575
Sharjah,Ala Ebtekar,1,55.39083,25.3575
Sharjah,Mounir Al-Shaarani,1,55.39083,25.3575
Sharjah,Tarek Al-Ghoussein,1,55.39083,25.3575
Sharjah,Mohamed Abdelkarim,1,55.39083,25.3575
Sharjah,Tarek Halaby,1,55.39083,25.3575
Sharjah,Wissam Shawkat,1,55.39083,25.3575
Sharjah,Abdulsser Gharem&apos;s,1,55.39083,25.3575
Sharjah,Fouad Elkoury,1,55.39083,25.3575
Sharjah,Asad Faulwell,1,55.39083,25.3575
Sharjah,Mariam Ghani,1,55.39083,25.3575
Sharjah,Mohammed Melehi,1,55.39083,25.3575
Sharjah,Hassan Sharif,1,55.39083,25.3575
Sharjah,Shadi Ghadirian,1,55.39083,25.3575
Sharjah,Ahmed Mater,1,55.39083,25.3575
Sharjah,sir srallah,1,55.39083,25.3575
Sharjah,Mohammed Kazem,1,55.39083,25.3575
Sharjah,cera Belaza,1,55.39083,25.3575
Sharjah,Adel Abidin,1,55.39083,25.3575
Sharjah,Ziad Antar,1,55.39083,25.3575
Sharjah,Ahmed Foula,1,55.39083,25.3575
Sharjah,Mal Al Dowayan,1,55.39083,25.3575
Sharjah,Firoz Mahmud,1,55.39083,25.3575
Sharqiya,Ayman Ramadan,1,31.71955,30.73266
Sheffield,Haris Epaminonda,1,-1.470085,53.38113
Sheffield,Farhad Ahrarnia,1,-1.470085,53.38113
Sheffield,Haroon Mirza ,1,-1.470085,53.38113
Shiraz,Farhad Ahrarnia,1,52.5837,29.59177
Shiraz,Farhad Moshiri,1,52.5837,29.59177
Singapore,Youn├¿s Rahmoun,1,103.8198,1.352083
Singapore,Simryn Gill,1,103.8198,1.352083
Singapore,Golz Fathi,1,103.8198,1.352083
Singapore,Adeel Uz Zafar,1,103.8198,1.352083
Singapore,Ebtisam Abdulaziz,1,103.8198,1.352083
Slade,Ola Hejazi,1,-83.70408,37.79508
Slovakia,Khaled Jarrar,1,19.69902,48.66903
Slovakia,Mohamed Abdelkarim,1,19.69902,48.66903
Slovenia,Angela Harutyunyan,1,14.99546,46.15124
Slovenia,Walid Siti,1,14.99546,46.15124
Slovenia,Waheeda Malullah,1,14.99546,46.15124
Sofia,Elias Zayat,1,23.32187,42.69771
South Africa,Susan Hefu,1,22.93751,-30.55948
South Africa,Rasheed Araeen,1,22.93751,-30.55948
South Africa,Hasan and Husain Essop,1,22.93751,-30.55948
South Africa,Zoulikha-Bouabdellah,1,22.93751,-30.55948
South America,Shafic Abboud,1,-55.49148,-8.783195
South Brisbane,Sharif Waked,1,153.0169,-27.47475
South Korea,Adel Abidin,1,127.7669,35.90776
South Korea,Isma├»l Bahri,1,127.7669,35.90776
South Korea,Moataz sr,1,127.7669,35.90776
South Korea,Lize Mogel,1,127.7669,35.90776
South Korea,Fatima Al Qadiri,1,127.7669,35.90776
South Korea,CAMP,1,127.7669,35.90776
South Korea,Rasheed Araeen,1,127.7669,35.90776
South Korea,Rabih Mrou├⌐,1,127.7669,35.90776
South Korea,Golz Fathi,1,127.7669,35.90776
Soviet Union,Mohan Durra,1,,
Spain,Khaled Sabsabi,1,-3.74922,40.46367
Spain,Noha Faoud Al-Ghalib ,1,-3.74922,40.46367
Spain,Abdulhalim Radwi,1,-3.74922,40.46367
Spain,Samira Badran,1,-3.74922,40.46367
Spain,Abbas Akhavan,1,-3.74922,40.46367
Spain,Adham Wanly,1,-3.74922,40.46367
Spain,Mohamed El Mahdaoui,1,-3.74922,40.46367
Spain,mounir fatmi,1,-3.74922,40.46367
Spain,Mounira Al Solh,1,-3.74922,40.46367
Spain,Seif Wanly,1,-3.74922,40.46367
Spain,Mo Marzouk,1,-3.74922,40.46367
Spain,Hamra Abbas,1,-3.74922,40.46367
Spain,Gamal el-Sigini,1,-3.74922,40.46367
Spain,Susan Hefu,1,-3.74922,40.46367
Spain,Ami Menia,1,-3.74922,40.46367
Spain,Gita Meh,1,-3.74922,40.46367
Spain,Waheeda Malullah,1,-3.74922,40.46367
Spain,Mahmoud Refat,1,-3.74922,40.46367
Spain,Latifa Echakhch,1,-3.74922,40.46367
Spain,Sharif Waked,1,-3.74922,40.46367
Spain,Basim Magdy ,1,-3.74922,40.46367
Spain,Raed Yassin,1,-3.74922,40.46367
Spain,Nida Sinnokrot,1,-3.74922,40.46367
Spain,Shalima Sharbatli,1,-3.74922,40.46367
Spain,Derek Ogbourne,1,-3.74922,40.46367
Spain,Magdi Mostafa,1,-3.74922,40.46367
Spain,Mou Karray,1,-3.74922,40.46367
Spalding,Rabih Mrou├⌐,1,-0.1537024,52.7901
St. Barbara,Setareh Shahbazi,1,11.35074,46.89488
St. Paul,Hend Al-Mansour,1,-93.08996,44.9537
Staten Island,Ren├⌐ Gabri,1,-74.1502,40.57953
Stockholm,Meri├º Alg├╝n Ringborg ,1,18.06858,59.32932
Stockholm,Seif Wanly,1,18.06858,59.32932
Stockholm,Lawrence Abu Hamdan ,1,18.06858,59.32932
Stromboli,Ru Islam,1,15.2385,38.8026
Stuttgart,Basir Mahmood ,1,9.182932,48.77585
Sudan,Mohamed Ali Fadlabi,1,30.21764,12.86281
Suez Cal,Gamal el-Sigini,1,32.44531,30.51061
Sun City,Alan Bishop,1,-112.2718,33.59754
Superior,A Vidigal,1,-92.10408,46.72077
Sussex,Safeya Binzagr,1,-88.22204,43.1339
Sweden,Hayv Kahraman,1,18.6435,60.12816
Sweden,Moataz sr,1,18.6435,60.12816
Sweden,Hala Elkoussy,1,18.6435,60.12816
Sweden,Basma Al Sharif,1,18.6435,60.12816
Sweden,Meri├º Alg├╝n Ringborg ,1,18.6435,60.12816
Switzerland,Erin Ellen Kelly,1,8.227512,46.81819
Switzerland,Marwan Rechmaoui,1,8.227512,46.81819
Switzerland,Amar Kanwar,1,8.227512,46.81819
Switzerland,Taysir Batniji,1,8.227512,46.81819
Switzerland,Susan Hefu,1,8.227512,46.81819
Switzerland,Mounir Al-Shaarani,1,8.227512,46.81819
Switzerland,Haroon Mirza ,1,8.227512,46.81819
Switzerland,Basim Magdy ,1,8.227512,46.81819
Switzerland,Nevin Aladag,1,8.227512,46.81819
Switzerland,Adel Abidin,1,8.227512,46.81819
Switzerland,Georges Sabbagh,1,8.227512,46.81819
Switzerland,Mohamed Abdelkarim,1,8.227512,46.81819
Switzerland,mounir fatmi,1,8.227512,46.81819
Switzerland,Latifa Echakhch,1,8.227512,46.81819
Switzerland,Cevdet Erek,1,8.227512,46.81819
Sydney,Robert MacPherson,1,151.207,-33.86749
Sydney,Shahrzad Changalvaee,1,151.207,-33.86749
Sydney,Khalil Rabah,1,151.207,-33.86749
Sydney,Adel Abdessemed,1,151.207,-33.86749
Sydney,Khaled Sabsabi,1,151.207,-33.86749
Sydney,Simryn Gill,1,151.207,-33.86749
Sydney,Akram Zaatari,1,151.207,-33.86749
Sydney,Mo Hatoum,1,151.207,-33.86749
Sydney,Ru Islam,1,151.207,-33.86749
Sydney,Shahzia Sikander,1,151.207,-33.86749
Syria,Mo Saudi,1,38.99681,34.80208
Syria,Noma Omran,1,38.99681,34.80208
Syria,Omar Rajeh,1,38.99681,34.80208
Syria,Kassab Bachi,1,38.99681,34.80208
Syria,Dia Al Hadid,1,38.99681,34.80208
Syria,Mounir Al-Shaarani,1,38.99681,34.80208
Syria,Jowhara AlSaud,1,38.99681,34.80208
Syria,Yazan Khalili,1,38.99681,34.80208
Syria,Tagreed Al-Bagshi,1,38.99681,34.80208
Syria,Hrair Sarkissian,1,38.99681,34.80208
Syria,Fateh Moudarres,1,38.99681,34.80208
Syria,Samira Badran,1,38.99681,34.80208
Tabuk,Ahmed Mater,1,36.58333,28.38333
Taif,Shadia Alem,1,40.35,21.43333
Taif,Khalid Khidr ,1,40.35,21.43333
Taipei,Ziad Antar,1,121.5654,25.03297
Taipei,Lawrence Abu Hamdan ,1,121.5654,25.03297
Ta├»wan,Ziad Antar,1,120.9605,23.69781
Ta├»wan,Basir Mahmood ,1,120.9605,23.69781
Ta├»wan,CAMP,1,120.9605,23.69781
Ta├»wan,Walid Siti,1,120.9605,23.69781
Ta├»wan,Nevin Aladag,1,120.9605,23.69781
Ta├»wan,Yusef A. Lateef,1,120.9605,23.69781
Tampere,Keith Shiri,1,23.76103,61.49815
Tangiers,Ahmed Cherkaoui,1,-5.833954,35.75947
Tangiers,Mohammed Ben Ali Rbati,1,-5.833954,35.75947
Tangiers,Isma├»l Bahri,1,-5.833954,35.75947
Tangiers,Simohammed Fettaka,1,-5.833954,35.75947
Tangiers,Farid Belkahia,1,-5.833954,35.75947
Tangiers,mounir fatmi,1,-5.833954,35.75947
Tangiers,Sean Gullette,1,-5.833954,35.75947
Tangiers,Yto Barrada,1,-5.833954,35.75947
Tehran,Elz Farajollahi,1,51.42306,35.69611
Tehran,Ashkan Sepahvand,1,51.42306,35.69611
Tehran,staran Safaei,1,51.42306,35.69611
Tehran,Shohreh Mehran,1,51.42306,35.69611
Tehran,Ren├⌐ Gabri,1,51.42306,35.69611
Tehran,rgess Hashemi,1,51.42306,35.69611
Tehran,Leila Pazooki,1,51.42306,35.69611
Tehran,Raffie Davtian,1,51.42306,35.69611
Tehran,Mostafa Choobtarash,1,51.42306,35.69611
Tehran,Ala Ebtekar,1,51.42306,35.69611
Tehran,Aneh Mohammad Tatari,1,51.42306,35.69611
Tehran,Bahman Kiarostami,1,51.42306,35.69611
Tehran,Simin Keramati,1,51.42306,35.69611
Tehran,Niyaz-Azadikhah,1,51.42306,35.69611
Tehran,Abbas Kiarostami,1,51.42306,35.69611
Tehran,Mahmoud Bakhshi,1,51.42306,35.69611
Tehran,Amir H. Fallah,1,51.42306,35.69611
Tehran,Neda Razavipour,1,51.42306,35.69611
Tehran,Mostafa Darehbaghi,1,51.42306,35.69611
Tehran,Raa-Farnoud,1,51.42306,35.69611
Tehran,Shahriar Ahmadi,1,51.42306,35.69611
Tehran,Mohamad Rahimi,1,51.42306,35.69611
Tehran,Shirin Aliabadi,1,51.42306,35.69611
Tehran,Farshid Maleki,1,51.42306,35.69611
Tehran,Nicky Nodjoumi,1,51.42306,35.69611
Tehran,Rokni Haerizadeh,1,51.42306,35.69611
Tehran,Sahand Hesamiyan,1,51.42306,35.69611
Tehran,Golz Fathi,1,51.42306,35.69611
Tehran,Mehrdad Mohebali,1,51.42306,35.69611
Tehran,Bita Fayyazi,1,51.42306,35.69611
Tehran,Darvish Fakhr,1,51.42306,35.69611
Tehran,Ramtin Zad,1,51.42306,35.69611
Tehran,Sohrab Mohebbi,1,51.42306,35.69611
Tehran,Arefeh Riahi,1,51.42306,35.69611
Tehran,Houman Mortazavi,1,51.42306,35.69611
Tehran,Pantea Rahmani,1,51.42306,35.69611
Tehran,Gita Meh,1,51.42306,35.69611
Tehran,Farhad Moshiri,1,51.42306,35.69611
Tehran,Bahman Mohassess,1,51.42306,35.69611
Tehran,Pouya Parsamagham,1,51.42306,35.69611
Tehran,Mohsen Ahmadvand,1,51.42306,35.69611
Tehran,Shahpour Pouyan,1,51.42306,35.69611
Tehran,Ahmad Amin zar,1,51.42306,35.69611
Tehran,Monir Shahroudy Farmanfarmaian,1,51.42306,35.69611
Tehran,Ahmad Morshedloo,1,51.42306,35.69611
Tehran,Marwa Rustam,1,51.42306,35.69611
Tehran,Peyman Hooshmandzadeh,1,51.42306,35.69611
Tehran,Negin Ganjavi,1,51.42306,35.69611
Tehran,Iman Raad,1,51.42306,35.69611
Tehran,Setareh Shahbazi,1,51.42306,35.69611
Tehran,Shadi Ghadirian,1,51.42306,35.69611
Tehran,Mehran Mesbah,1,51.42306,35.69611
Tennessee,Yusef A. Lateef,1,-86.58045,35.51749
Tetouan,Youn├¿s Rahmoun,1,-5.366667,35.56667
Texas,Shahzia Sikander,1,-99.90181,31.9686
Thailand,Erin Ellen Kelly,1,100.9925,15.87003
Thailand,Nir Esber,1,100.9925,15.87003
Thames,Samiah Khashoggi,1,175.5413,-37.13844
The Hague,Raeda Saadeh,1,4.3007,52.0705
The Hague,Robert MacPherson,1,4.3007,52.0705
The Hague,Jawad Al Malhi,1,4.3007,52.0705
The Hague,Arefeh Riahi,1,4.3007,52.0705
the Netherlands,Amar Kanwar,1,5.291266,52.13263
the Netherlands,Tarek Atoui,1,5.291266,52.13263
the Netherlands,Hasan and Husain Essop,1,5.291266,52.13263
the Netherlands,Noma Omran,1,5.291266,52.13263
the Netherlands,Jilali Gharbaoui,1,5.291266,52.13263
the Netherlands,Raeda Saadeh,1,5.291266,52.13263
the Netherlands,Ru Islam,1,5.291266,52.13263
the Netherlands,Hrair Sarkissian,1,5.291266,52.13263
the Netherlands,cera Belaza,1,5.291266,52.13263
the Netherlands,Arefeh Riahi,1,5.291266,52.13263
the Netherlands,Hala Elkoussy,1,5.291266,52.13263
the Netherlands,Jayce Salloum,1,5.291266,52.13263
the Netherlands,Ayman Ramadan,1,5.291266,52.13263
the Netherlands,Walid Siti,1,5.291266,52.13263
the Netherlands,Cevdet Erek,1,5.291266,52.13263
the Netherlands,Mounira Al Solh,1,5.291266,52.13263
the Netherlands,Samira Badran,1,5.291266,52.13263
the Netherlands,Mal Dowayan,1,5.291266,52.13263
the Netherlands,Hassan Massoudy,1,5.291266,52.13263
the Netherlands,Robert MacPherson,1,5.291266,52.13263
the Persian Gulf,Tagreed Al-Bagshi,1,51.68343,26.75053
the Persian Gulf,Abdullah Al Saadi,1,51.68343,26.75053
the Persian Gulf,Abdulsser Al-Amri,1,51.68343,26.75053
the Persian Gulf,Janne Al-Ani,1,51.68343,26.75053
the Persian Gulf,Shadia Alem,1,51.68343,26.75053
the Persian Gulf,Abdulmajid Ali Al-Jarouf,1,51.68343,26.75053
the Persian Gulf,Sara im,1,51.68343,26.75053
Thessaloniki,Rasheed Araeen,1,22.94442,40.64006
Thessaloniki,Wafa Hourani,1,22.94442,40.64006
Tigris River,Abdul Qadir al-Rassam,1,44.95981,34.0239
Tigris River,Faiq Hassan,1,44.95981,34.0239
Tira,Adel Abdessemed,1,19.8187,41.32755
Tira,Anri Sala,1,19.8187,41.32755
Tiznit,Mohamed El Mahdaoui,1,-9.732157,29.69339
Tokyo,Hrair Sarkissian,1,139.6917,35.68949
Tokyo,Shahzia Sikander,1,139.6917,35.68949
Tokyo,Ziad Antar,1,139.6917,35.68949
Tokyo,Lamia Joreige,1,139.6917,35.68949
Tokyo,Ahmed Mater,1,139.6917,35.68949
Tokyo,N.S. Harsha,1,139.6917,35.68949
Tokyo,Mohamed Abdelkarim,1,139.6917,35.68949
Tokyo,Janne Al-Ani,1,139.6917,35.68949
Tokyo,mounir fatmi,1,139.6917,35.68949
Tokyo,Firoz Mahmud,1,139.6917,35.68949
Tokyo,Simryn Gill,1,139.6917,35.68949
Tokyo,Haroon Mirza ,1,139.6917,35.68949
Tokyo,Monir Shahroudy Farmanfarmaian,1,139.6917,35.68949
Tokyo,Adel Abidin,1,139.6917,35.68949
Tokyo,Nevin Aladag,1,139.6917,35.68949
Tokyo,Tarek Al-Ghoussein,1,139.6917,35.68949
Tokyo,Mou Karray,1,139.6917,35.68949
Tongue,Meri├º Alg├╝n Ringborg ,1,-4.417472,58.47615
Toronto,Wafaa Bilal,1,-79.38318,43.65323
Toronto,Basma Al Sharif,1,-79.38318,43.65323
Toronto,Hani Al Ghayhab,1,-79.38318,43.65323
Toronto,Laurent Grasso,1,-79.38318,43.65323
Toronto,Jayce Salloum,1,-79.38318,43.65323
Toronto,Abbas Akhavan,1,-79.38318,43.65323
Toronto,Adel Abidin,1,-79.38318,43.65323
Toronto,Steve Reinke,1,-79.38318,43.65323
Toronto,CAMP,1,-79.38318,43.65323
Toulouse,Yazid Oulab,1,1.444209,43.60465
Toulouse,Djamel Kokene,1,1.444209,43.60465
Toulouse,Abdelkader Benchamma,1,1.444209,43.60465
Toulouse,Fay├ºal Baghriche ,1,1.444209,43.60465
Trinity Square,Abbas Akhavan,1,-77.39383,39.03713
Tripoli,Samira Badran,1,13.10484,32.81331
Tripoli,Daoud Corm,1,13.10484,32.81331
Tripoli,Rania Attieh,1,13.10484,32.81331
Tripoli,Khaled Sabsabi,1,13.10484,32.81331
Tripoli,Arwa Abouon,1,13.10484,32.81331
Trondheim,YOVO! YOVO!,1,10.39505,63.43051
Tunis,Ami Menia,1,9.537499,33.88692
Tunis,Mou Karray,1,9.537499,33.88692
Tunis,Wafa Hourani,1,9.537499,33.88692
Tunis,N├⌐jib Belkadhi,1,9.537499,33.88692
Tunis,dia Kaabi-Linke,1,9.537499,33.88692
Tunis,Isma├»l Bahri,1,9.537499,33.88692
Tunisia,Abdulhalim Radwi,1,9.537499,33.88692
Tunisia,Kamarstudios ,1,9.537499,33.88692
Tunisia,Hala Elkoussy,1,9.537499,33.88692
Tunisia,cera Belaza,1,9.537499,33.88692
Tunisia,Mou Karray,1,9.537499,33.88692
Tunisia,Ami Menia,1,9.537499,33.88692
Tunisia,Isma├»l Bahri,1,9.537499,33.88692
Tunisia,Noma Omran,1,9.537499,33.88692
Turin,Pascal Hachem,1,7.686857,45.07031
Turin,Djamel Kokene,1,7.686857,45.07031
Turin,Isma├»l Bahri,1,7.686857,45.07031
Turin,dia Ayari,1,7.686857,45.07031
Turin,Mo Hatoum,1,7.686857,45.07031
Turkey,Nir Esber,1,35.24332,38.96375
Turkey,Hrair Sarkissian,1,35.24332,38.96375
Turkey,Jalal Toufic,1,35.24332,38.96375
Turkey,Aras ├ûzg├╝n,1,35.24332,38.96375
Turkey,I┼ƒ─▒l E─ƒrikavuk,1,35.24332,38.96375
Turkey,Hala Elkoussy,1,35.24332,38.96375
Turkey,Nevin Aladag,1,35.24332,38.96375
Turkey,sser Al Maimoon,1,35.24332,38.96375
Turkey,Halil Altindere,1,35.24332,38.96375
Turkey,Ay┼ƒe Erkmen,1,35.24332,38.96375
Turkey,Wael Shawky,1,35.24332,38.96375
Turkey,Dia Al Hadid,1,35.24332,38.96375
Turkey,Nil Yalter,1,35.24332,38.96375
Turkey,Ru Islam,1,35.24332,38.96375
Turkey,Shahzia Sikander,1,35.24332,38.96375
Turkey,Basim Magdy ,1,35.24332,38.96375
Ukraine,Basim Magdy ,1,31.16558,48.37943
United Arab Emirates,Reem Al Ghaith,1,53.84782,23.42408
United Arab Emirates,CAMP,1,53.84782,23.42408
United Arab Emirates,Ala Ebtekar,1,53.84782,23.42408
United Arab Emirates,Shaikha Al Mazrou,1,53.84782,23.42408
United Arab Emirates,Larissa Sansour,1,53.84782,23.42408
United Arab Emirates,Jessica Mein,1,53.84782,23.42408
United Arab Emirates,Hassan Massoudy,1,53.84782,23.42408
United Arab Emirates,Walid Siti,1,53.84782,23.42408
United Arab Emirates,Ebtisam Abdulaziz,1,53.84782,23.42408
United Arab Emirates,Mounir Al-Shaarani,1,53.84782,23.42408
United Arab Emirates,Khaled Jarrar,1,53.84782,23.42408
United Arab Emirates,Rashid Masharawi,1,53.84782,23.42408
United Arab Emirates,Wafaa Bilal,1,53.84782,23.42408
United Arab Emirates,Ziad Antar,1,53.84782,23.42408
United Arab Emirates,Marwan Rechmaoui,1,53.84782,23.42408
United Arab Emirates,Susan Hefu,1,53.84782,23.42408
United Arab Emirates,Tarek Atoui,1,53.84782,23.42408
United Arab Emirates,Ammar Al Attar,1,53.84782,23.42408
United Arab Emirates,Jayce Salloum,1,53.84782,23.42408
United Arab Emirates,Rula Halawani,1,53.84782,23.42408
United Arab Emirates,Tarek Al-Ghoussein,1,53.84782,23.42408
United Arab Emirates,Zoulikha-Bouabdellah,1,53.84782,23.42408
United Arab Emirates,Farshid Maleki,1,53.84782,23.42408
United Arab Emirates,Hassan Sharif,1,53.84782,23.42408
United Arab Emirates,Adel Abidin,1,53.84782,23.42408
United Arab Emirates,Wissam Shawkat,1,53.84782,23.42408
United Arab Emirates,sir srallah,1,53.84782,23.42408
United Arab Emirates,Hrair Sarkissian,1,53.84782,23.42408
United Arab Emirates,Lantian Xie,1,53.84782,23.42408
United Arab Emirates,Eungie Joo,1,53.84782,23.42408
United Arab Emirates,Moataz sr,1,53.84782,23.42408
United Arab Emirates,Abdullah Al Saadi,1,53.84782,23.42408
United Arab Emirates,Zeib Al Hashemi,1,53.84782,23.42408
United Arab Emirates,Zineb Sedira,1,53.84782,23.42408
United Arab Emirates,Shadi Ghadirian,1,53.84782,23.42408
United Arab Emirates,Jalal Toufic,1,53.84782,23.42408
United Arab Emirates,Haig Aivazian,1,53.84782,23.42408
United Arab Emirates,Dia Al Hadid,1,53.84782,23.42408
United Arab Emirates,Abbas Akhavan,1,53.84782,23.42408
United Arab Emirates,Fatima Al Qadiri,1,53.84782,23.42408
United Arab Emirates,Mohammed Melehi,1,53.84782,23.42408
United Arab Emirates,Sami Al Turki,1,53.84782,23.42408
United Arab Emirates,Lamya Gargash,1,53.84782,23.42408
United Arab Emirates,Lamia Joreige,1,53.84782,23.42408
United Arab Emirates,Sharif Waked,1,53.84782,23.42408
United Arab Emirates,Mal Al Dowayan,1,53.84782,23.42408
United Arab Emirates,mounir fatmi,1,53.84782,23.42408
United Arab Emirates,Marwa Rustam,1,53.84782,23.42408
United Arab Emirates,Hala Elkoussy,1,53.84782,23.42408
United Arab Emirates,Mohammed Kazem,1,53.84782,23.42408
United Kingdom,Hassan Massoudy,1,-3.435973,55.37805
United Kingdom,Sara im,1,-3.435973,55.37805
United Kingdom,Golz Fathi,1,-3.435973,55.37805
United Kingdom,Marwan Rechmaoui,1,-3.435973,55.37805
United Kingdom,Anri Sala,1,-3.435973,55.37805
United Kingdom,Ami Menia,1,-3.435973,55.37805
United Kingdom,Cevdet Erek,1,-3.435973,55.37805
United Kingdom,Susan Hefu,1,-3.435973,55.37805
United Kingdom,Haroon Mirza ,1,-3.435973,55.37805
United Kingdom,Sulayman Al Bassam,1,-3.435973,55.37805
United Kingdom,Musaed Alhulis,1,-3.435973,55.37805
United Kingdom,Hamra Abbas,1,-3.435973,55.37805
United Kingdom,Larissa Sansour,1,-3.435973,55.37805
United Kingdom,Nevin Aladag,1,-3.435973,55.37805
United Kingdom,Samiah Khashoggi,1,-3.435973,55.37805
United Kingdom,Hala Elkoussy,1,-3.435973,55.37805
United Kingdom,Isma├»l Bahri,1,-3.435973,55.37805
United Kingdom,Lamia Joreige,1,-3.435973,55.37805
United Kingdom,Latifa Echakhch,1,-3.435973,55.37805
United Kingdom,Mo Marzouk,1,-3.435973,55.37805
United Kingdom,Monir Shahroudy Farmanfarmaian,1,-3.435973,55.37805
United Kingdom,Adel Abidin,1,-3.435973,55.37805
United Kingdom,David Claerbout,1,-3.435973,55.37805
United Kingdom,Yto Barrada,1,-3.435973,55.37805
United Kingdom,Raqs Media Collective,1,-3.435973,55.37805
United Kingdom,Farshid Maleki,1,-3.435973,55.37805
United Kingdom,Melik Ohanian,1,-3.435973,55.37805
United Kingdom,Lawrence Abu Hamdan ,1,-3.435973,55.37805
United Kingdom,Khaled Jarrar,1,-3.435973,55.37805
United Kingdom,Rasheed Araeen,1,-3.435973,55.37805
United Kingdom,Hrair Sarkissian,1,-3.435973,55.37805
United Kingdom,Aisha Khalid,1,-3.435973,55.37805
United Kingdom,Shahpour Pouyan,1,-3.435973,55.37805
United Kingdom,Raeda Saadeh,1,-3.435973,55.37805
United Kingdom,Darvish Fakhr,1,-3.435973,55.37805
United Kingdom,Amar Kanwar,1,-3.435973,55.37805
United Kingdom,Dia Al Hadid,1,-3.435973,55.37805
United Kingdom,CAMP,1,-3.435973,55.37805
United Kingdom,Janne Al-Ani,1,-3.435973,55.37805
United Kingdom,Ahmed El Attar,1,-3.435973,55.37805
United Kingdom,Zineb Sedira,1,-3.435973,55.37805
United Kingdom,Yazan Khalili,1,-3.435973,55.37805
United Kingdom,Wael Shawky,1,-3.435973,55.37805
United Kingdom,Sarah Al Abdali,1,-3.435973,55.37805
United Kingdom,dia Kaabi-Linke,1,-3.435973,55.37805
